case_id,customer_message,true_intent,predicted_intent,intent_confidence,top_similarity,intent_alignment,grounding_pass,grounding_severity,draft_reply,decision,reason_code,reason,ground_truth_label,ground_truth_rationale,classification_type
CASE_000927,"Hey @115858, my MacBook won’t turn on even though I’ve been charging it for a while. Any quick advice? @AppleSupport @AppleSupport Finally got it on- thanks a ton!!",BATTERY_CHARGING_POWER,GENERAL_DEVICE_INQUIRY,0.2427436591160237,0.7176,0.6667,True,NONE,We'd like to help get this sorted out. Let’s team up to get this situation addressed. Could you let us know more details via a DM? We’ll continue from there. https://t.co/GDrqU22YpT Let us know if you have any questions along the way.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.2427) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_000218,@AppleSupport Upgraded Mac (retina 4k 27” late 2014) to High Sierra this week. Photos app is nightmare. Editing virtually impossible as adjustments take 30secs – 1 min to appear. Photos frequently crashes too. Help please? @AppleSupport Thank you!,APP_CRASH_AND_DOWNLOAD,APP_CRASH_AND_DOWNLOAD,0.2381129787340301,0.7703,0.3333,True,NONE,We'd like to help get this sorted out. We're here to help. Let's gather some details to isolate this issue. DM us and let us know if you've tried any steps. https://t.co/GDrqU22YpT Glad to hear that. We're here for you if you need us in the future. Have a great rest of your day. Let us know if you have any questions along the way.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (33.33%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_000609,my phone literally will not turn on. fuck ios 11. @AppleSupport fix it @AppleSupport it worked thanks,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,0.4360221401008412,0.7568,1.0,True,NONE,"We'd be happy to help with this. Let's get this sorted out together. Did it appear the update completed, then it showed this screen after? Or, did the update stop at any point? Also, are you able to restart or force restart your iPhone? Let us know if this helps resolve the issue.",ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.4360) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_002808,"@AppleSupport Login to Push Certificate Portal impossible. Tried multiple AppleIDs, multiple browsers from multiple locations. Please check!",ACCOUNT_APPLEID_ICLOUD,ACCOUNT_APPLEID_ICLOUD,0.25599184869295644,0.6762,1.0,True,NONE,"We'd like to help get this sorted out. Let's see what's happening. Which country are you located in? DM us with that information and tell us what you're seeing. https://t.co/GDrqU22YpT We're glad to hear that! If you need us down the road, we're here from 5am until 8pm Pacific time, daily. Enjoy the weekend! Let us know if you have any questions along the way.",ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.2560) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_007193,"Was supposed to receive a call from @AppleSupport a few minutes ago, nothing...&amp; trying to connect w them from app says ""There's a problem connecting to Apple Support"". 😱 @AppleSupport Finally connected w someone, thanks!",CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,0.28983147445951246,0.7701,0.6667,True,NONE,We'd like to help get this sorted out. We'd be happy to help be sure your iPhone software is working normally. DM us and let us know what iOS version you have installed now. https://t.co/GDrqU22YpT Let us know if you have any questions along the way.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.2898) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_006874,@AppleSupport screen reading frequently stops working after the first paragraph of text on multiple sites and apps. #bug #iOS11.0.3 https://t.co/ygAOso9o5v @AppleSupport OS update seams to have fixed it.,DISPLAY_TOUCH_SCREEN,DISPLAY_TOUCH_SCREEN,0.5506816284792087,0.7316,0.3333,True,NONE,"We'd like to help get this sorted out. We've just released iOS 11.1. Let's get you updated and test again. This article explains how: https://t.co/80YRnjDFDk You’re welcome! If you have any other issues, let us know. We’re available every day from 5 a.m. Let us know if you have any questions along the way.",ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (33.33%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_006296,So i just purchased @115948 again and this bs happens🙃 https://t.co/dOM5nSLhKr @115948 @115858 @AppleSupport @115948 like can i get a refund????,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,0.4195359161875707,0.6552,1.0,True,NONE,"We'd like to help get this sorted out. Hey, to clarify, are you referring to an iTunes payment? Let us know and we'll get you to the right spot. Let's go ahead and reach out to our iTunes Store team so that they can help you get this sorted. They can be reached using this link: https://t.co/SDIe7UiyJN Let us know if you have any questions along the way.",ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.4195) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_001933,"iPhone call app all blurry &amp; unusable after iOS 11 update. Can’t make calls/access voicemail. Any tips to fix? Oh,  and “Grrrr” to @115858 😡 @AppleSupport Uninstalled, then reinstalled iOS 11.0.2. And it’s working again. Thanks for the offer of help.",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,0.33526335609147556,0.7595,0.3333,True,NONE,"We'd like to help get this sorted out. We want to make sure that your iPhone works as expected. Let's go over all the steps from our support article and see if it helps: https://t.co/U53YusKX3z Sweet, we are glad it worked. Feel free to reach back out to us if you need any assistance. We’re glad to hear that things are working as expected again. We're here for you if you should need us again. Let us know if you have any questions along the way.",ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (33.33%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_002027,@AppleSupport My iPhone 6s froze twice after closing from my messages and trying to open up Instagram. Had to hard-shut off. Any tips? @AppleSupport iOS 11.0.2 @AppleSupport Thanks! Didn’t know there was a new Update!,APP_CRASH_AND_DOWNLOAD,OS_UPDATE_SYSTEM_PERFORMANCE,0.4715982409509854,0.7571,0.3333,True,NONE,We'd like to help get this sorted out. We’re here to address the issues you're experiencing. Which apps are freezing? Let us know in DM. https://t.co/GDrqU22YpT Let us know if you have any questions along the way.,ESCALATE,CONFLICTING_EVIDENCE,Retrieved historical evidence contains conflicting troubleshooting paths or fragmented intents.,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_001932,@115858 what is up with this software? It has a lot of glitches that need to be fixed. I would like to use my phone properly. Thanks! @AppleSupport I just updated it to the software version 11.0.3.,GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,0.3667244341144169,0.7473,0.3333,True,NONE,We'd be happy to help with this. We're here to help with any issues you are having with the update. Can you provide us with more details? Let us know if this helps resolve the issue.,ESCALATE,CONFLICTING_EVIDENCE,Retrieved historical evidence contains conflicting troubleshooting paths or fragmented intents.,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_001033,@AppleSupport explain to me WHY I CANT GET THE ISO 11 Update AND I HAVE A IPHONE 6S ... DONT TELL ME ABOUT SPACE IN MY PHONE BECAUSE RIGHT NOW MY SHIT HAS HELLA SPACE SO DONT EVEN GIVE ME THAT ... I need answers @AppleSupport Its saying that my update is up to date with ISO 10.3 and doesn't even give me the option to click anything everything is greyed out @AppleSupport  https://t.co/NvFLBB0nV7 @AppleSupport  https://t.co/lHbjr0zoo2,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,0.3550131753635953,0.7082,1.0,True,NONE,We'd like to help get this sorted out. We're here to help get your iPhone updated. Which iOS version do you have currently installed? Are you receiving an error when trying to update? What is next to Available under Settings &gt; General &gt; About? Have you tried updating via iTunes on your computer? https://t.co/GDrqU22YpT Let us know if you have any questions along the way.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.3550) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_001188,MY IPHONE IS REBOOTING EVERY MINUTE?? WHAT'S UP WITH THIS @AppleSupport??? I've heard of 6 different cases today!!,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,0.17957017836909492,0.7533,1.0,True,NONE,"We'd like to help get this sorted out. We want to help with your iPhone. If your device with iOS 11 unexpectedly restarts repeatedly on or after December 2, 2017, this article will walk you through a solution: https://t.co/Wc5MHFZb0p Let us know if you have any questions along the way.",ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.1796) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_007311,"@AppleSupport whats wrong with iphone 7 🙂🙂🙂 ... is it from the new update?? its not working well with us all !!! #iphone7 #apple @AppleSupport 11.1 , the phone close suddenly , and apple white icon appears , and some apps working slowly and it close suddenly while I am using it !",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,0.31612734770110174,0.7635,1.0,True,NONE,We'd like to help get this sorted out. Have you updated to 11.0.2 yet? https://t.co/80YRnjDFDk Send us a DM and let us know. https://t.co/GDrqU22YpT Glad to hear that. You know where we are if you have any questions. Let us know if you have any questions along the way.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.3161) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_007689,@AppleSupport I would like to report a spam email I just received regarding my apple account. Let me know where can I Foward the email. #Apple #Spam https://t.co/yn2f1nFIHU @AppleSupport Thanks for your quick response! 😉,HOW_TO_SETTINGS_CONFIGURATION,ACCOUNT_APPLEID_ICLOUD,0.43566142879622854,0.8032,0.0,True,NONE,We'd like to help get this sorted out. Yes that would be a phishing attempt. You can read more on that here: https://t.co/6Ye6EtSytB Let us know if you have any questions along the way.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (0.00%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_007720,@AppleSupport what’s up with 11.1.2 no longer letting me use play/pause on my bluetooth devices with RockMyRun and Audible?!? Your iTunes works just fine ... surprised? :/ @AppleSupport Wow - talk about quick response and great suggestions!  Turns out the one thing I didn’t do - restart iPhone - did the trick!  Never ran into something like this b4 &amp; I’ve never thot of Apple and ctrl-alt-del at the same time :D thx! #applerox,CONNECTIVITY_WIFI_BLUETOOTH,AUDIO_SOUND_SPEAKER,0.2646396934259376,0.6796,0.6667,True,NONE,We'd like to help get this sorted out. We'd like to assist as best we can. What exactly are you seeing happen? Does the behavior persist if you unpair and pair the speaker back up? Let's take a closer look. Please reach out to us via DM and we can go from there. https://t.co/GDrqU2kzhr Let us know if you have any questions along the way.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.2646) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_000991,"@AppleSupport hi my phone battery keeps dying really fast when I'm outside in the cold. Once I get back indoors it jumps back up again. @AppleSupport But this is ridiculous. My phone was on 40% and dropped down to 13% while I was charging it with my portable charger. Had it not been plugged in it would have died. It's winter and I live in the U.K., are you saying my phone is going to die every time it is below 6°C? @AppleSupport This happened a few weeks ago as well, it died within about 10 minutes of me being outside. @AppleSupport The link you sent me advises temperatures between 0°-35°C. Both of the times this has happened, the temperature has been above 0°C and this never happened on any other iPhone that I've had. @AppleSupport Thanks, I've sent a dm",BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,0.7918776493657596,0.6913,0.6667,True,NONE,"We'd like to help get this sorted out. That's not expected. We're happy to help. Which iPhone model do you have? Also, what's the ambient temperature when this occurs? Since completing the update, have you attempted any of the steps here: https://t.co/TpjqFp3jxD Sounds like a plan. We’re available every day from 5am-8pm Pacific. When you've tested, let us know the results. Thanks for reaching out. We can help check your options. Let us know your country via DM and we'll continue. https://t.co/GDrqU22YpT Let us know if you have any questions along the way.",AUTO_HANDLE,STRONG_GROUNDED_EVIDENCE,Intent confidence and retrieval evidence exceed validated thresholds and the independent grounding check passed with no unsupported claims.,SHOULD_ESCALATE,Retrieved evidence does not match customer's problem intent.,FALSE_AUTO_HANDLE
CASE_002286,"so annoying every app i use it closes out of it, @115858 get your fucking shit together!!",APP_CRASH_AND_DOWNLOAD,APP_CRASH_AND_DOWNLOAD,0.3192826038503837,0.6938,0.3333,True,NONE,We'd be happy to help with this. We know how much we rely on our messages app for our daily communication. We'd like to learn more about your situation. Can you provide us the iOS that is currently installed on your device? You can locate this in Settings &gt; General &gt; About &gt; Version. Let us know if this helps resolve the issue.,ESCALATE,CONFLICTING_EVIDENCE,Retrieved historical evidence contains conflicting troubleshooting paths or fragmented intents.,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_000009,"@AppleSupport I can’t change lock screen anymore from ‘wallpaper’ in settings. How do I do it now? @AppleSupport As always, thank you!!!",DISPLAY_TOUCH_SCREEN,DISPLAY_TOUCH_SCREEN,0.8341985861516854,0.6829,0.3333,True,NONE,"We'd like to help get this sorted out. Let's look into this together. How long have you been experiencing this? Which device are you using? That's the behavior that we expect. Check out our article for more info: https://t.co/hSnkM7JIIS If you have any feedback about how Live wallpapers look, please send it to us online at: https://t.co/eTPVYVFyd8 Let us know if you have any questions along the way.",ESCALATE,CONFLICTING_EVIDENCE,Retrieved historical evidence contains conflicting troubleshooting paths or fragmented intents.,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_001789,"@AppleSupport hi, could you help me with this?
since I’ve updated to iOS11, wifi is almost always turned on even when I turn it off. Thanks @AppleSupport What? Why do that? ☹️ @AppleSupport Control center 🙁 @AppleSupport It's actually an ipad pro 9.7. And from what I read it only disconnects when I toggle the WiFi button on control center, right? @AppleSupport It doesn't fully turn it off unless i switch it off in the settings?  That seems like a hassle 😶 @AppleSupport I see. But I don't really like this ""feature"". 🙁 @AppleSupport Yes, thank you.",CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,0.5743018525122142,0.8114,1.0,True,NONE,"We'd like to help get this sorted out. Are you turning the Wi-Fi off from the Control Center? Let us know, we'd like to help. Control Center just temporarily disables it. You can learn more here: https://t.co/G7BHuQnDS6 Let us know if you have any questions along the way.",ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.5743) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_001376,@AppleSupport At times My iPhone 7 gets really hot when I am browsing and then starts draining the batt at full swing. Kindly advise.,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,0.34200631667934484,0.7023,0.6667,True,NONE,We'd like to help get this sorted out. We’re happy to help with any complications you’re facing. How long ago did you update? Let us know via a DM. https://t.co/GDrqU22YpT Let us know if you have any questions along the way.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.3420) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_004100,Hey @115858. Fix this: I️ @AppleSupport Thanks!,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,0.5069756606203508,0.9415,1.0,True,NONE,"We'd like to help get this sorted out. We recently released iOS 11.1.1 to address this issue. If you haven't updated yet, you can learn how here: https://t.co/80YRnjDFDk If the issue persists, send us a DM so we can help there. https://t.co/GDrqU22YpT We're always happy to help! Feel free to reach out to us if we can be of any further assistance. Our office hours are 7 days a week, from 5AM - 8PM PDT. If you contact us after business hours, rest assured we'll respond the following day. https://t.co/GDrqU22YpT Let us know if you have any questions along the way.",ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.5070) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_005466,@AppleSupport I don’t know why it’s showing?how could solve it? https://t.co/QvpaKA0QGB @AppleSupport Thanks for the help.,GENERAL_DEVICE_INQUIRY,HOW_TO_SETTINGS_CONFIGURATION,0.3771441079873979,0.814,0.3333,True,NONE,We'd like to help get this sorted out. We'll be happy to help with your iCloud Keychain. Check out the following article: https://t.co/mfc517ABMQ Do you get this message immediately after entering the verification code? Can you DM us what version of IOS we are working with? https://t.co/GDrqU22YpT Let us know if you have any questions along the way.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (33.33%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_006131,"@AppleSupport I’m having trouble with sms messages failing... 

is this a carrier problem with @122326 or with my iPhone? 

It seems if recipients are not in my contacts I can’t text them? https://t.co/3RKlo9jZq1 @AppleSupport Done all of those things already before contacting you... this has only started recently so it’s either due to an iOS update or due to my carrier as I’ve taken out a new contract recently with @122326 @AppleSupport Thanks guys 👍🏻 
I’ve been waiting most of the day to get a response from them 🤔 
How about it @121121 @122326",CONNECTIVITY_WIFI_BLUETOOTH,OS_UPDATE_SYSTEM_PERFORMANCE,0.22504872486272692,0.7311,1.0,True,NONE,"We'd like to help get this sorted out. We'd like to team up with you to help. What's the model you have and what's happening with it currently? Which exact iOS version is installed? Have you tried any troubleshooting steps so far? Do you mean iOS 11.0.2, or iOS 11.2? Also, which exact steps did you try? Let us know in DM here: https://t.co/GDrqU22YpT Let us know if you have any questions along the way.",ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.2250) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_000311,"@AppleSupport Iphone 5S on IOS 10 keeps crashing everytime I enter the messages app. i tried resetting all settings, deleted all texts and soft reset (pressing home +power button) and still crashes :( @AppleSupport I think someone send me one of those annoying videos that makes your phone crash. However they send it via facebook's messenger not sandard message. I didnt open the link just deleted the message. This all happen yesterday. That's the only thing that I can (1) @AppleSupport (2) recall to be the thing that caused it. I also downloaded the Anomal Crossing app but i dont think that was it. After the video my phone's message app has been acting up and nothing seems to fix it. I have not tried with wifi yet as I dont have wifi today. Tomorrow I will. @AppleSupport Will let you know when I do that if it solves the problem as I'm still having issues with te phone",CONNECTIVITY_WIFI_BLUETOOTH,APP_CRASH_AND_DOWNLOAD,0.4380390777925491,0.7429,0.6667,True,NONE,"We'd be happy to help with this. Let's help with your Messages. Which iOS version are you running? Any other apps crashing upon launch? Does restarting help? Glad to hear it's working. If there's anything you need in the future, reach out. We'll be happy to help. Let us know if this helps resolve the issue.",ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.4380) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_007128,"Ok @AppleSupport why is the weird question mark box thing happening if you try to type just a capital letter eye @AppleSupport 7+ and it’s the newest iOS. I️ see this on here, IG, BBM https://t.co/ZPocrZlpQd @AppleSupport Oh. Snapchat too. Only place it doesn’t do it is regular text messages @AppleSupport Yes. That’s the iOS. Started today. And no I️ haven’t tried anything @AppleSupport Ok @AppleSupport That might have worked I️ I’m I’ve @AppleSupport Nope @AppleSupport How do I️ remove my iCloud account? I’m kind of nervous to do that @AppleSupport That did not work",ACCOUNT_APPLEID_ICLOUD,KEYBOARD_TYPING_AUTOCORRECT,0.29145283650994874,0.7022,0.3333,True,NONE,We'd like to help get this sorted out. We’ve got your back. Check out the workaround in this article and DM us any questions you may have: https://t.co/xU1AGHStV6 https://t.co/GDrqU22YpT Let's take a closer look at this. Please send us a DM. Thanks in advance! https://t.co/GDrqU22YpT Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz Let us know if you have any questions along the way.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (33.33%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_003069,"@AppleSupport Hi there, after upgrading to iOS 11.0.3 my iphone7 is super slow and can barely use apps @AppleSupport It seemed to be google chrome as it has now resolved since running the update for that app this morning. Thanks for the reply 👍",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,0.5020498656735314,0.7489,1.0,True,NONE,We'd like to help get this sorted out. We'd like to help. Could you tell us which version of iOS you're running under Settings &gt; General &gt; About. Thanks for the information. Reach out to us in DM and we'll continue from there. https://t.co/GDrqU22YpT Let us know if you have any questions along the way.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.5020) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_002552,@115858 @115948 just done a phone update and it’s deleted all my playlists and downloaded songs ffs 😡😡😡,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,0.42284776349337005,0.7511,1.0,True,NONE,"We'd be happy to help with this. We'd be glad to check into this with you as we wouldn't want to lose our music either. To get started, were you using Apple Music? Thanks for clarifying. Go to Settings &gt; Music and if 'Show Apple Music' is toggled off, turn it on. Do the same for 'iCloud Photo Library'. Does your information come back? Let's move to DM and we can continue there. Let us know whether the missing content was downloaded from Apple Music, or synced from iTunes. We'll also need to know whether your iPhone is currently connected to a Wi-Fi network or cellular data. Let us know if this helps resolve the issue.",ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.4228) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_004989,"@AppleSupport trouble transferring to my new iPhone X as I’m a beta tester and you’ve not released iOS 11.2 to the X? Any advice? @AppleSupport Fixed it thanks. You’ve released iOS 11.2 beta on iPhone X @591859 @AppleSupport Is the iPhone X iOS 11.2 public beta out, or just for developers?",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,0.38077858642989965,0.8273,1.0,True,NONE,We'd be happy to help with this. iOS 11.2 hasn't been released for the public. If you are using the public beta then you will either update via Settings &gt; General &gt; Software Update or using iTunes. Let us know if this helps resolve the issue.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.3808) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_003420,@115858 @AppleSupport what the heck is with this weird autocorrect every time I️ type the word “I️”??? @AppleSupport Thanks sent a DM. I️,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,0.5976755374547832,0.8531,0.3333,True,NONE,We'd like to help get this sorted out. We can certainly help. Check out this workaround to help: https://t.co/xU1AGHStV6 Let us know if you have any questions along the way.,ESCALATE,CONFLICTING_EVIDENCE,Retrieved historical evidence contains conflicting troubleshooting paths or fragmented intents.,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_006260,I️ keep seeing question marks when I️ type. This bullshit hella annoying! Fix my phone boss @115858 @AppleSupport @AppleSupport 11.1 @AppleSupport Appreciate it boss,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,0.4568826051312277,0.7819,0.3333,True,NONE,"We'd like to help get this sorted out. We are here to help. We've got an article that addresses this behavior. Check it out here: https://t.co/xU1AGHStV6 Help has arrived. Check out this article, it should do the trick: https://t.co/xU1AGHStV6 Let us know if you have any questions along the way.",ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (33.33%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_004331,@AppleSupport so are you guys going to address these question mark boxes or no @AppleSupport iPhone X. When ever I️ go to use the letter I️ @AppleSupport Thank you,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,0.4357056640360468,0.7934,0.0,True,NONE,We'd like to help get this sorted out. Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 Let us know if you have any questions along the way.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (0.00%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_001593,"@AppleSupport live wallpapers aren’t working. I’m running 11.1.2 on my new #iPhoneX. I’ve tried restarting and also switching to a still then switching back to a live. Help, please. @AppleSupport Thx for getting back to me. Unfortunately, that's not the problem. I've checked and Reduce Motion is not turned on. Any other ideas? :) @AppleSupport I figured it out. I had to adjust the 3D Touch sensitivity. Thanks anyway!",GENERAL_DEVICE_INQUIRY,HOW_TO_SETTINGS_CONFIGURATION,0.21934261424871798,0.7602,0.0,True,NONE,"We'd like to help get this sorted out. Let's look into this together. How long have you been experiencing this? Which device are you using? That's the behavior that we expect. Check out our article for more info: https://t.co/hSnkM7JIIS If you have any feedback about how Live wallpapers look, please send it to us online at: https://t.co/eTPVYVFyd8 Let us know if you have any questions along the way.",ESCALATE,CONFLICTING_EVIDENCE,Retrieved historical evidence contains conflicting troubleshooting paths or fragmented intents.,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_006476,@115858 Thanks for the update! My phone is static again 😜 #iphone8 #shouldofkeptmyoldphone #pleasefixit @AppleSupport Thanks I will DM you :),OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,0.5310085924693803,0.7049,0.6667,True,NONE,"We'd like to help get this sorted out. We’d like to look into this. To get started, please DM us about the issues you've been experiencing and the current software version. https://t.co/GDrqU22YpT Let us know if you have any questions along the way.",ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.5310) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
